ccode,scode,country,year,source,idp,host
101,VEN,Venezuela,1975,,,
101,VEN,Venezuela,1976,0,0,0
101,VEN,Venezuela,1977,0,0,0
101,VEN,Venezuela,1978,0,0,0
101,VEN,Venezuela,1979,,,
101,VEN,Venezuela,1980,0,0,52
101,VEN,Venezuela,1981,0,0,16
101,VEN,Venezuela,1982,0,0,18
101,VEN,Venezuela,1983,0,0,0
101,VEN,Venezuela,1984,0,0,1
101,VEN,Venezuela,1985,0,0,1
101,VEN,Venezuela,1986,0,0,0
101,VEN,Venezuela,1987,0,0,0
101,VEN,Venezuela,1988,0,0,0
101,VEN,Venezuela,1989,0,0,0
101,VEN,Venezuela,1990,0,0,0
101,VEN,Venezuela,1991,0,0,2
101,VEN,Venezuela,1992,0,0,1
101,VEN,Venezuela,1993,0,0,1
101,VEN,Venezuela,1994,0,0,1
101,VEN,Venezuela,1995,0,0,1
101,VEN,Venezuela,1996,0,0,2
101,VEN,Venezuela,1997,0,0,0
101,VEN,Venezuela,1998,0,0,0
101,VEN,Venezuela,1999,0,0,0
101,VEN,Venezuela,2000,0,0,0
101,VEN,Venezuela,2001,0,0,0
101,VEN,Venezuela,2002,0,0,1
101,VEN,Venezuela,2003,0,0,182
101,VEN,Venezuela,2004,4,0,180
101,VEN,Venezuela,2005,3,0,180
101,VEN,Venezuela,2006,3,0,209
101,VEN,Venezuela,2007,3,0,252
101,VEN,Venezuela,2008,0,0,211
110,GUY,Guyana,1966,0,0,0
110,GUY,Guyana,1967,0,0,0
110,GUY,Guyana,1968,0,0,0
110,GUY,Guyana,1969,0,0,0
110,GUY,Guyana,1970,0,0,0
110,GUY,Guyana,1971,0,0,0
110,GUY,Guyana,1972,0,0,0
110,GUY,Guyana,1973,,,
110,GUY,Guyana,1974,0,0,0
110,GUY,Guyana,1975,,,
110,GUY,Guyana,1976,0,0,0
110,GUY,Guyana,1977,0,0,0
110,GUY,Guyana,1978,0,0,0
110,GUY,Guyana,1979,,,
110,GUY,Guyana,1980,0,0,0
110,GUY,Guyana,1981,0,0,0
110,GUY,Guyana,1982,0,0,0
110,GUY,Guyana,1983,0,0,0
110,GUY,Guyana,1984,0,0,0
110,GUY,Guyana,1985,0,0,0
110,GUY,Guyana,1986,0,0,0
110,GUY,Guyana,1987,0,0,0
110,GUY,Guyana,1988,0,0,0
110,GUY,Guyana,1989,0,0,0
110,GUY,Guyana,1990,0,0,0
110,GUY,Guyana,1991,0,0,0
110,GUY,Guyana,1992,0,0,0
110,GUY,Guyana,1993,0,0,0
110,GUY,Guyana,1994,0,0,0
110,GUY,Guyana,1995,0,0,0
110,GUY,Guyana,1996,0,0,0
110,GUY,Guyana,1997,0,0,0
110,GUY,Guyana,1998,0,0,0
110,GUY,Guyana,1999,0,0,0
110,GUY,Guyana,2000,0,0,0
110,GUY,Guyana,2001,0,0,0
110,GUY,Guyana,2002,0,0,0
110,GUY,Guyana,2003,0,0,0
110,GUY,Guyana,2004,0,0,0
110,GUY,Guyana,2005,0,0,0
110,GUY,Guyana,2006,0,0,0
110,GUY,Guyana,2007,0,0,0
110,GUY,Guyana,2008,0,0,0
130,ECU,Ecuador,1964,0,0,0
130,ECU,Ecuador,1965,0,0,0
130,ECU,Ecuador,1966,0,0,0
130,ECU,Ecuador,1967,0,0,0
130,ECU,Ecuador,1968,0,0,0
130,ECU,Ecuador,1969,0,0,0
130,ECU,Ecuador,1970,0,0,0
130,ECU,Ecuador,1971,0,0,0
130,ECU,Ecuador,1972,0,0,0
130,ECU,Ecuador,1973,,,
130,ECU,Ecuador,1974,0,0,0
130,ECU,Ecuador,1975,,,
130,ECU,Ecuador,1976,0,0,0
130,ECU,Ecuador,1977,0,0,0
130,ECU,Ecuador,1978,0,0,0
130,ECU,Ecuador,1979,,,
130,ECU,Ecuador,1980,0,0,0
130,ECU,Ecuador,1981,0,0,0
130,ECU,Ecuador,1982,0,0,0
130,ECU,Ecuador,1983,0,0,0
130,ECU,Ecuador,1984,0,0,0
130,ECU,Ecuador,1985,0,0,0
130,ECU,Ecuador,1986,0,0,0
130,ECU,Ecuador,1987,0,0,0
130,ECU,Ecuador,1988,0,0,0
130,ECU,Ecuador,1989,0,0,0
130,ECU,Ecuador,1990,0,0,4
130,ECU,Ecuador,1991,0,0,4
130,ECU,Ecuador,1992,0,0,0
130,ECU,Ecuador,1993,0,0,0
130,ECU,Ecuador,1994,0,0,0
130,ECU,Ecuador,1995,0,0,0
130,ECU,Ecuador,1996,0,0,0
130,ECU,Ecuador,1997,0,0,0
130,ECU,Ecuador,1998,0,0,0
130,ECU,Ecuador,1999,0,0,0
130,ECU,Ecuador,2000,0,0,2
130,ECU,Ecuador,2001,0,0,4
130,ECU,Ecuador,2002,0,0,9
130,ECU,Ecuador,2003,0,0,17
130,ECU,Ecuador,2004,0,0,45
130,ECU,Ecuador,2005,0,0,47
130,ECU,Ecuador,2006,0,0,208
130,ECU,Ecuador,2007,0,0,273
130,ECU,Ecuador,2008,0,0,135
135,PER,Peru,1964,0,0,0
135,PER,Peru,1965,0,0,0
135,PER,Peru,1966,0,0,0
135,PER,Peru,1967,0,0,0
135,PER,Peru,1968,0,0,0
135,PER,Peru,1969,0,0,0
135,PER,Peru,1970,0,0,0
135,PER,Peru,1971,0,0,0
135,PER,Peru,1972,0,0,0
135,PER,Peru,1973,,,
135,PER,Peru,1974,0,0,0
135,PER,Peru,1975,,,
135,PER,Peru,1976,0,0,0
135,PER,Peru,1977,0,0,0
135,PER,Peru,1978,0,0,0
135,PER,Peru,1979,,,
135,PER,Peru,1980,0,0,0
135,PER,Peru,1981,0,0,0
135,PER,Peru,1982,0,0,2
135,PER,Peru,1983,0,0,0
135,PER,Peru,1984,0,0,0
135,PER,Peru,1985,0,0,0
135,PER,Peru,1986,0,350,0
135,PER,Peru,1987,0,350,0
135,PER,Peru,1988,0,35,0
135,PER,Peru,1989,0,80,0
135,PER,Peru,1990,0,200,0
135,PER,Peru,1991,0,200,0
135,PER,Peru,1992,0,500,0
135,PER,Peru,1993,0,600,0
135,PER,Peru,1994,0,600,1
135,PER,Peru,1995,0,480,1
135,PER,Peru,1996,0,420,0
135,PER,Peru,1997,0,360,0
135,PER,Peru,1998,0,340,0
135,PER,Peru,1999,0,70,1
135,PER,Peru,2000,1,60,1
135,PER,Peru,2001,0,0,1
135,PER,Peru,2002,1,0,1
135,PER,Peru,2003,0,0,1
135,PER,Peru,2004,0,0,0
135,PER,Peru,2005,0,0,0
135,PER,Peru,2006,0,0,0
135,PER,Peru,2007,0,150,0
135,PER,Peru,2008,0,150,0
140,BRA,Brazil,1964,0,0,0
140,BRA,Brazil,1965,0,0,0
140,BRA,Brazil,1966,0,0,0
140,BRA,Brazil,1967,0,0,0
140,BRA,Brazil,1968,0,0,0
140,BRA,Brazil,1969,0,0,0
140,BRA,Brazil,1970,0,0,0
140,BRA,Brazil,1971,0,0,0
140,BRA,Brazil,1972,0,0,0
140,BRA,Brazil,1973,,,
140,BRA,Brazil,1974,0,0,0
140,BRA,Brazil,1975,,,
140,BRA,Brazil,1976,0,0,0
140,BRA,Brazil,1977,0,0,0
140,BRA,Brazil,1978,0,0,0
140,BRA,Brazil,1979,,,
140,BRA,Brazil,1980,0,0,30
140,BRA,Brazil,1981,0,0,25
140,BRA,Brazil,1982,0,0,24
140,BRA,Brazil,1983,0,0,5
140,BRA,Brazil,1984,0,0,5
140,BRA,Brazil,1985,0,0,5
140,BRA,Brazil,1986,0,0,0
140,BRA,Brazil,1987,0,0,0
140,BRA,Brazil,1988,0,0,0
140,BRA,Brazil,1989,0,0,0
140,BRA,Brazil,1990,0,0,0
140,BRA,Brazil,1991,0,0,0
140,BRA,Brazil,1992,0,0,0
140,BRA,Brazil,1993,0,0,1
140,BRA,Brazil,1994,0,0,2
140,BRA,Brazil,1995,0,0,2
140,BRA,Brazil,1996,0,0,2
140,BRA,Brazil,1997,0,0,2
140,BRA,Brazil,1998,0,0,2
140,BRA,Brazil,1999,0,0,2
140,BRA,Brazil,2000,0,0,3
140,BRA,Brazil,2001,0,0,4
140,BRA,Brazil,2002,0,0,4
140,BRA,Brazil,2003,0,0,4
140,BRA,Brazil,2004,0,0,4
140,BRA,Brazil,2005,0,0,4
140,BRA,Brazil,2006,0,0,4
140,BRA,Brazil,2007,0,0,21
140,BRA,Brazil,2008,0,0,21
145,BOL,Bolivia,1964,0,0,0
145,BOL,Bolivia,1965,0,0,0
145,BOL,Bolivia,1966,,0,0
145,BOL,Bolivia,1967,,0,0
145,BOL,Bolivia,1968,,0,0
145,BOL,Bolivia,1969,,0,0
145,BOL,Bolivia,1970,0,0,0
145,BOL,Bolivia,1971,0,0,0
145,BOL,Bolivia,1972,0,0,0
145,BOL,Bolivia,1973,,,
145,BOL,Bolivia,1974,0,0,0
145,BOL,Bolivia,1975,,,
145,BOL,Bolivia,1976,0,0,0
145,BOL,Bolivia,1977,0,0,0
145,BOL,Bolivia,1978,0,0,0
145,BOL,Bolivia,1979,,,
145,BOL,Bolivia,1980,0,0,0
145,BOL,Bolivia,1981,0,0,0
145,BOL,Bolivia,1982,0,0,0
145,BOL,Bolivia,1983,0,0,0
145,BOL,Bolivia,1984,2,0,0
145,BOL,Bolivia,1985,2,0,0
145,BOL,Bolivia,1986,0,0,0
145,BOL,Bolivia,1987,0,0,0
145,BOL,Bolivia,1988,0,0,0
145,BOL,Bolivia,1989,0,0,0
145,BOL,Bolivia,1990,0,0,0
145,BOL,Bolivia,1991,0,0,0
145,BOL,Bolivia,1992,0,0,0
145,BOL,Bolivia,1993,0,0,1
145,BOL,Bolivia,1994,0,0,1
145,BOL,Bolivia,1995,0,0,1
145,BOL,Bolivia,1996,0,0,1
145,BOL,Bolivia,1997,0,0,0
145,BOL,Bolivia,1998,0,0,0
145,BOL,Bolivia,1999,0,0,0
145,BOL,Bolivia,2000,0,0,0
145,BOL,Bolivia,2001,0,0,0
145,BOL,Bolivia,2002,0,0,0
145,BOL,Bolivia,2003,0,0,1
145,BOL,Bolivia,2004,0,0,0
145,BOL,Bolivia,2005,0,0,0
145,BOL,Bolivia,2006,0,0,0
145,BOL,Bolivia,2007,0,0,0
145,BOL,Bolivia,2008,0,0,0
150,PAR,Paraguay,1964,0,0,0
150,PAR,Paraguay,1965,0,0,0
150,PAR,Paraguay,1966,,0,0
150,PAR,Paraguay,1967,,0,0
150,PAR,Paraguay,1968,,0,0
150,PAR,Paraguay,1969,,0,0
150,PAR,Paraguay,1970,0,0,0
150,PAR,Paraguay,1971,0,0,0
150,PAR,Paraguay,1972,0,0,0
150,PAR,Paraguay,1973,,,
150,PAR,Paraguay,1974,0,0,0
150,PAR,Paraguay,1975,,,
150,PAR,Paraguay,1976,0,0,0
150,PAR,Paraguay,1977,0,0,0
150,PAR,Paraguay,1978,0,0,0
150,PAR,Paraguay,1979,,,
150,PAR,Paraguay,1980,0,0,0
150,PAR,Paraguay,1981,0,0,1
150,PAR,Paraguay,1982,0,0,0
150,PAR,Paraguay,1983,0,0,0
150,PAR,Paraguay,1984,0,0,0
150,PAR,Paraguay,1985,0,0,0
150,PAR,Paraguay,1986,0,0,0
150,PAR,Paraguay,1987,0,0,0
150,PAR,Paraguay,1988,0,0,0
150,PAR,Paraguay,1989,0,0,0
150,PAR,Paraguay,1990,0,0,0
150,PAR,Paraguay,1991,0,0,0
150,PAR,Paraguay,1992,0,0,0
150,PAR,Paraguay,1993,0,0,0
150,PAR,Paraguay,1994,0,0,0
150,PAR,Paraguay,1995,0,0,0
150,PAR,Paraguay,1996,0,0,0
150,PAR,Paraguay,1997,0,0,0
150,PAR,Paraguay,1998,0,0,0
150,PAR,Paraguay,1999,0,0,0
150,PAR,Paraguay,2000,0,0,0
150,PAR,Paraguay,2001,0,0,0
150,PAR,Paraguay,2002,0,0,0
150,PAR,Paraguay,2003,0,0,0
150,PAR,Paraguay,2004,0,0,0
150,PAR,Paraguay,2005,0,0,0
150,PAR,Paraguay,2006,0,0,0
150,PAR,Paraguay,2007,0,0,0
150,PAR,Paraguay,2008,0,0,0
155,CHL,Chile,1964,0,0,0
155,CHL,Chile,1965,0,0,0
155,CHL,Chile,1966,,0,0
155,CHL,Chile,1967,,0,0
155,CHL,Chile,1968,,0,0
155,CHL,Chile,1969,,0,0
155,CHL,Chile,1970,17,0,0
155,CHL,Chile,1971,17,0,0
155,CHL,Chile,1972,2,0,0
155,CHL,Chile,1973,,,
155,CHL,Chile,1974,13,0,0
155,CHL,Chile,1975,,,
155,CHL,Chile,1976,28,0,0
155,CHL,Chile,1977,15,0,0
155,CHL,Chile,1978,47,0,0
155,CHL,Chile,1979,,,
155,CHL,Chile,1980,76,0,0
155,CHL,Chile,1981,0,0,2
155,CHL,Chile,1982,0,0,2
155,CHL,Chile,1983,1,0,2
155,CHL,Chile,1984,30,0,3
155,CHL,Chile,1985,30,0,2
155,CHL,Chile,1986,0,20,0
155,CHL,Chile,1987,0,20,0
155,CHL,Chile,1988,0,20,0
155,CHL,Chile,1989,0,0,0
155,CHL,Chile,1990,0,0,0
155,CHL,Chile,1991,0,0,0
155,CHL,Chile,1992,0,0,0
155,CHL,Chile,1993,0,0,0
155,CHL,Chile,1994,0,0,0
155,CHL,Chile,1995,0,0,0
155,CHL,Chile,1996,0,0,0
155,CHL,Chile,1997,0,0,0
155,CHL,Chile,1998,0,0,0
155,CHL,Chile,1999,0,0,0
155,CHL,Chile,2000,0,0,0
155,CHL,Chile,2001,0,0,1
155,CHL,Chile,2002,0,0,0
155,CHL,Chile,2003,0,0,1
155,CHL,Chile,2004,0,0,0
155,CHL,Chile,2005,0,0,0
155,CHL,Chile,2006,0,0,0
155,CHL,Chile,2007,0,0,0
155,CHL,Chile,2008,0,0,0
160,ARG,Argentina,1964,0,0,0
160,ARG,Argentina,1965,0,0,0
160,ARG,Argentina,1966,0,0,1000
160,ARG,Argentina,1967,0,0,1000
160,ARG,Argentina,1968,0,0,1000
160,ARG,Argentina,1969,0,0,1000
160,ARG,Argentina,1970,0,0,17
160,ARG,Argentina,1971,0,0,17
160,ARG,Argentina,1972,0,0,0
160,ARG,Argentina,1973,,,
160,ARG,Argentina,1974,0,0,10
160,ARG,Argentina,1975,,,
160,ARG,Argentina,1976,0,0,10
160,ARG,Argentina,1977,0,0,10
160,ARG,Argentina,1978,0,0,10
160,ARG,Argentina,1979,,,
160,ARG,Argentina,1980,235,0,25
160,ARG,Argentina,1981,0,0,26
160,ARG,Argentina,1982,0,0,26
160,ARG,Argentina,1983,0,0,12
160,ARG,Argentina,1984,28,0,12
160,ARG,Argentina,1985,10,0,12
160,ARG,Argentina,1986,0,0,12
160,ARG,Argentina,1987,0,0,7
160,ARG,Argentina,1988,0,0,5
160,ARG,Argentina,1989,0,0,2
160,ARG,Argentina,1990,0,0,2
160,ARG,Argentina,1991,0,0,2
160,ARG,Argentina,1992,0,0,0
160,ARG,Argentina,1993,0,0,0
160,ARG,Argentina,1994,0,0,0
160,ARG,Argentina,1995,0,0,0
160,ARG,Argentina,1996,0,0,0
160,ARG,Argentina,1997,0,0,11
160,ARG,Argentina,1998,0,0,1
160,ARG,Argentina,1999,0,0,3
160,ARG,Argentina,2000,0,0,1
160,ARG,Argentina,2001,0,0,3
160,ARG,Argentina,2002,0,0,3
160,ARG,Argentina,2003,0,0,2
160,ARG,Argentina,2004,0,0,4
160,ARG,Argentina,2005,0,0,4
160,ARG,Argentina,2006,0,0,4
160,ARG,Argentina,2007,0,0,0
160,ARG,Argentina,2008,0,0,0
165,URU,Uruguay,1964,0,0,0
165,URU,Uruguay,1965,0,0,0
165,URU,Uruguay,1966,0,0,0
165,URU,Uruguay,1967,0,0,0
165,URU,Uruguay,1968,0,0,0
165,URU,Uruguay,1969,0,0,0
165,URU,Uruguay,1970,0,0,0
165,URU,Uruguay,1971,0,0,0
165,URU,Uruguay,1972,0,0,0
165,URU,Uruguay,1973,,,
165,URU,Uruguay,1974,0,0,0
165,URU,Uruguay,1975,,,
165,URU,Uruguay,1976,0,0,0
165,URU,Uruguay,1977,0,0,0
165,URU,Uruguay,1978,0,0,0
165,URU,Uruguay,1979,,,
165,URU,Uruguay,1980,0,0,0
165,URU,Uruguay,1981,0,0,2
165,URU,Uruguay,1982,0,0,0
165,URU,Uruguay,1983,0,0,0
165,URU,Uruguay,1984,5,0,0
165,URU,Uruguay,1985,2,0,0
165,URU,Uruguay,1986,0,0,0
165,URU,Uruguay,1987,0,0,0
165,URU,Uruguay,1988,0,0,0
165,URU,Uruguay,1989,0,0,0
165,URU,Uruguay,1990,0,0,0
165,URU,Uruguay,1991,0,0,0
165,URU,Uruguay,1992,0,0,0
165,URU,Uruguay,1993,0,0,0
165,URU,Uruguay,1994,0,0,0
165,URU,Uruguay,1995,0,0,0
165,URU,Uruguay,1996,0,0,0
165,URU,Uruguay,1997,0,0,0
165,URU,Uruguay,1998,0,0,0
165,URU,Uruguay,1999,0,0,0
165,URU,Uruguay,2000,0,0,0
165,URU,Uruguay,2001,0,0,0
165,URU,Uruguay,2002,0,0,0
165,URU,Uruguay,2003,0,0,0
165,URU,Uruguay,2004,0,0,0
165,URU,Uruguay,2005,0,0,0
165,URU,Uruguay,2006,0,0,0
165,URU,Uruguay,2007,0,0,0
165,URU,Uruguay,2008,0,0,0
200,UKG,United Kingdom,1964,0,0,0
200,UKG,United Kingdom,1965,0,0,0
200,UKG,United Kingdom,1966,0,0,0
200,UKG,United Kingdom,1967,0,0,167
200,UKG,United Kingdom,1968,0,0,167
200,UKG,United Kingdom,1969,0,0,161
200,UKG,United Kingdom,1970,0,0,161
200,UKG,United Kingdom,1971,0,0,168
200,UKG,United Kingdom,1972,0,0,160
200,UKG,United Kingdom,1973,,,
200,UKG,United Kingdom,1974,0,0,0
200,UKG,United Kingdom,1975,,,
200,UKG,United Kingdom,1976,0,0,40
200,UKG,United Kingdom,1977,0,0,40
200,UKG,United Kingdom,1978,0,0,4
200,UKG,United Kingdom,1979,,,
200,UKG,United Kingdom,1980,0,0,74
200,UKG,United Kingdom,1981,0,0,63
200,UKG,United Kingdom,1982,0,0,148
200,UKG,United Kingdom,1983,0,0,0
200,UKG,United Kingdom,1984,0,0,0
200,UKG,United Kingdom,1985,0,0,0
200,UKG,United Kingdom,1986,0,0,0
200,UKG,United Kingdom,1987,0,0,4
200,UKG,United Kingdom,1988,0,0,8
200,UKG,United Kingdom,1989,0,0,10
200,UKG,United Kingdom,1990,0,0,25
200,UKG,United Kingdom,1991,0,0,45
200,UKG,United Kingdom,1992,0,0,25
200,UKG,United Kingdom,1993,0,0,28
200,UKG,United Kingdom,1994,0,0,32
200,UKG,United Kingdom,1995,0,0,44
200,UKG,United Kingdom,1996,0,0,40
200,UKG,United Kingdom,1997,0,0,58
200,UKG,United Kingdom,1998,0,0,74
200,UKG,United Kingdom,1999,0,0,112
200,UKG,United Kingdom,2000,0,0,88
200,UKG,United Kingdom,2001,0,0,70
200,UKG,United Kingdom,2002,0,0,79
200,UKG,United Kingdom,2003,0,0,56
200,UKG,United Kingdom,2004,0,0,22
200,UKG,United Kingdom,2005,0,0,15
200,UKG,United Kingdom,2006,0,0,21
200,UKG,United Kingdom,2007,0,0,27
200,UKG,United Kingdom,2008,0,0,27
205,IRE,Ireland,1964,0,0,0
205,IRE,Ireland,1965,0,0,0
205,IRE,Ireland,1966,0,0,0
205,IRE,Ireland,1967,0,0,0
205,IRE,Ireland,1968,0,0,0
205,IRE,Ireland,1969,0,0,0
205,IRE,Ireland,1970,0,0,0
205,IRE,Ireland,1971,0,0,0
205,IRE,Ireland,1972,0,0,0
205,IRE,Ireland,1973,,,
205,IRE,Ireland,1974,0,0,0
205,IRE,Ireland,1975,,,
205,IRE,Ireland,1976,0,0,0
205,IRE,Ireland,1977,0,0,0
205,IRE,Ireland,1978,0,0,0
205,IRE,Ireland,1979,,,
205,IRE,Ireland,1980,0,0,0
205,IRE,Ireland,1981,0,0,0
205,IRE,Ireland,1982,0,0,0
205,IRE,Ireland,1983,0,0,0
205,IRE,Ireland,1984,0,0,0
205,IRE,Ireland,1985,0,0,0
205,IRE,Ireland,1986,0,0,0
205,IRE,Ireland,1987,0,0,0
205,IRE,Ireland,1988,0,0,0
205,IRE,Ireland,1989,0,0,0
205,IRE,Ireland,1990,0,0,0
205,IRE,Ireland,1991,0,0,0
205,IRE,Ireland,1992,0,0,0
205,IRE,Ireland,1993,0,0,0
205,IRE,Ireland,1994,0,0,0
205,IRE,Ireland,1995,0,0,0
205,IRE,Ireland,1996,0,0,2
205,IRE,Ireland,1997,0,0,4
205,IRE,Ireland,1998,0,0,7
205,IRE,Ireland,1999,0,0,8
205,IRE,Ireland,2000,0,0,8
205,IRE,Ireland,2001,0,0,10
205,IRE,Ireland,2002,0,0,7
205,IRE,Ireland,2003,0,0,6
205,IRE,Ireland,2004,0,0,11
205,IRE,Ireland,2005,0,0,2
205,IRE,Ireland,2006,0,0,4
205,IRE,Ireland,2007,0,0,0
205,IRE,Ireland,2008,0,0,0
210,NTH,Netherlands,1964,0,0,0
210,NTH,Netherlands,1965,0,0,0
210,NTH,Netherlands,1966,0,0,0
210,NTH,Netherlands,1967,0,0,9
210,NTH,Netherlands,1968,0,0,10
210,NTH,Netherlands,1969,0,0,8
210,NTH,Netherlands,1970,0,0,8
210,NTH,Netherlands,1971,0,0,9
210,NTH,Netherlands,1972,0,0,9
210,NTH,Netherlands,1973,,,
210,NTH,Netherlands,1974,0,0,9
210,NTH,Netherlands,1975,,,
210,NTH,Netherlands,1976,0,0,0
210,NTH,Netherlands,1977,0,0,0
210,NTH,Netherlands,1978,0,0,1
210,NTH,Netherlands,1979,,,
210,NTH,Netherlands,1980,0,0,0
210,NTH,Netherlands,1981,0,0,5
210,NTH,Netherlands,1982,0,0,12
210,NTH,Netherlands,1983,0,0,0
210,NTH,Netherlands,1984,0,0,0
210,NTH,Netherlands,1985,0,0,0
210,NTH,Netherlands,1986,0,0,0
210,NTH,Netherlands,1987,0,0,0
210,NTH,Netherlands,1988,0,0,14
210,NTH,Netherlands,1989,0,0,14
210,NTH,Netherlands,1990,0,0,21
210,NTH,Netherlands,1991,0,0,22
210,NTH,Netherlands,1992,0,0,25
210,NTH,Netherlands,1993,0,0,35
210,NTH,Netherlands,1994,0,0,53
210,NTH,Netherlands,1995,0,0,39
210,NTH,Netherlands,1996,0,0,46
210,NTH,Netherlands,1997,0,0,64
210,NTH,Netherlands,1998,0,0,47
210,NTH,Netherlands,1999,0,0,40
210,NTH,Netherlands,2000,0,0,30
210,NTH,Netherlands,2001,0,0,31
210,NTH,Netherlands,2002,0,0,17
210,NTH,Netherlands,2003,0,0,15
210,NTH,Netherlands,2004,0,0,13
210,NTH,Netherlands,2005,0,0,14
210,NTH,Netherlands,2006,0,0,9
210,NTH,Netherlands,2007,0,0,14
210,NTH,Netherlands,2008,0,0,12
211,BEL,Belgium,1964,0,0,0
211,BEL,Belgium,1965,0,0,0
211,BEL,Belgium,1966,0,0,0
211,BEL,Belgium,1967,0,0,47
211,BEL,Belgium,1968,0,0,47
211,BEL,Belgium,1969,0,0,47
211,BEL,Belgium,1970,0,0,47
211,BEL,Belgium,1971,0,0,29
211,BEL,Belgium,1972,0,0,29
211,BEL,Belgium,1973,,,
211,BEL,Belgium,1974,0,0,29
211,BEL,Belgium,1975,,,
211,BEL,Belgium,1976,0,0,2
211,BEL,Belgium,1977,0,0,2
211,BEL,Belgium,1978,0,0,2
211,BEL,Belgium,1979,,,
211,BEL,Belgium,1980,0,0,1
211,BEL,Belgium,1981,0,0,28
211,BEL,Belgium,1982,0,0,33
211,BEL,Belgium,1983,0,0,0
211,BEL,Belgium,1984,0,0,0
211,BEL,Belgium,1985,0,0,0
211,BEL,Belgium,1986,0,0,0
211,BEL,Belgium,1987,0,0,0
211,BEL,Belgium,1988,0,0,0
211,BEL,Belgium,1989,0,0,8
211,BEL,Belgium,1990,0,0,13
211,BEL,Belgium,1991,0,0,15
211,BEL,Belgium,1992,0,0,19
211,BEL,Belgium,1993,0,0,33
211,BEL,Belgium,1994,0,0,19
211,BEL,Belgium,1995,0,0,16
211,BEL,Belgium,1996,0,0,18
211,BEL,Belgium,1997,0,0,14
211,BEL,Belgium,1998,0,0,26
211,BEL,Belgium,1999,0,0,42
211,BEL,Belgium,2000,0,0,46
211,BEL,Belgium,2001,0,0,41
211,BEL,Belgium,2002,0,0,30
211,BEL,Belgium,2003,0,0,33
211,BEL,Belgium,2004,0,0,25
211,BEL,Belgium,2005,0,0,14
211,BEL,Belgium,2006,0,0,18
211,BEL,Belgium,2007,0,0,7
211,BEL,Belgium,2008,0,0,7
220,FRN,France,1964,0,0,23
220,FRN,France,1965,0,0,62
220,FRN,France,1966,0,0,133
220,FRN,France,1967,0,0,292
220,FRN,France,1968,0,0,215
220,FRN,France,1969,0,0,310
220,FRN,France,1970,0,0,160
220,FRN,France,1971,0,0,160
220,FRN,France,1972,0,0,160
220,FRN,France,1973,,,
220,FRN,France,1974,0,0,161
220,FRN,France,1975,,,
220,FRN,France,1976,0,0,105
220,FRN,France,1977,0,0,128
220,FRN,France,1978,0,0,126
220,FRN,France,1979,,,
220,FRN,France,1980,0,0,60
220,FRN,France,1981,0,0,78
220,FRN,France,1982,0,0,150
220,FRN,France,1983,0,0,0
220,FRN,France,1984,0,0,0
220,FRN,France,1985,0,0,0
220,FRN,France,1986,0,0,28
220,FRN,France,1987,0,0,26
220,FRN,France,1988,0,0,54
220,FRN,France,1989,0,0,82
220,FRN,France,1990,0,0,56
220,FRN,France,1991,0,0,47
220,FRN,France,1992,0,0,29
220,FRN,France,1993,0,0,31
220,FRN,France,1994,0,0,33
220,FRN,France,1995,0,0,30
220,FRN,France,1996,0,0,29
220,FRN,France,1997,0,0,16
220,FRN,France,1998,0,0,17
220,FRN,France,1999,0,0,30
220,FRN,France,2000,0,0,26
220,FRN,France,2001,0,0,12
220,FRN,France,2002,0,0,28
220,FRN,France,2003,0,0,35
220,FRN,France,2004,0,0,23
220,FRN,France,2005,0,0,26
220,FRN,France,2006,0,0,46
220,FRN,France,2007,0,0,17
220,FRN,France,2008,0,0,22
225,SWZ,Switzerland,1964,0,0,0
225,SWZ,Switzerland,1965,0,0,0
225,SWZ,Switzerland,1966,0,0,0
225,SWZ,Switzerland,1967,0,0,21
225,SWZ,Switzerland,1968,0,0,21
225,SWZ,Switzerland,1969,0,0,30
225,SWZ,Switzerland,1970,0,0,32
225,SWZ,Switzerland,1971,0,0,37
225,SWZ,Switzerland,1972,0,0,35
225,SWZ,Switzerland,1973,,,
225,SWZ,Switzerland,1974,0,0,35
225,SWZ,Switzerland,1975,,,
225,SWZ,Switzerland,1976,0,0,1
225,SWZ,Switzerland,1977,0,0,1
225,SWZ,Switzerland,1978,0,0,1
225,SWZ,Switzerland,1979,,,
225,SWZ,Switzerland,1980,0,0,3
225,SWZ,Switzerland,1981,0,0,24
225,SWZ,Switzerland,1982,0,0,37
225,SWZ,Switzerland,1983,0,0,0
225,SWZ,Switzerland,1984,0,0,0
225,SWZ,Switzerland,1985,0,0,0
225,SWZ,Switzerland,1986,0,0,12
225,SWZ,Switzerland,1987,0,0,8
225,SWZ,Switzerland,1988,0,0,17
225,SWZ,Switzerland,1989,0,0,24
225,SWZ,Switzerland,1990,0,0,37
225,SWZ,Switzerland,1991,0,0,42
225,SWZ,Switzerland,1992,0,0,82
225,SWZ,Switzerland,1993,0,0,27
225,SWZ,Switzerland,1994,0,0,24
225,SWZ,Switzerland,1995,0,0,29
225,SWZ,Switzerland,1996,0,0,42
225,SWZ,Switzerland,1997,0,0,34
225,SWZ,Switzerland,1998,0,0,40
225,SWZ,Switzerland,1999,0,0,104
225,SWZ,Switzerland,2000,0,0,63
225,SWZ,Switzerland,2001,0,0,58
